FileName,Text,StutterType
5678-43303-0028,turning again and again to the window listening to the soft rush of the trains the faint hoots from the track and the musical chords from the junction a mile away the lights were up by now and the vast sweep of the towns looked like fairyland between the earthly light,"[0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
5678-43303-0029,and the heavenly darkness why did not oliver come or at least let her know why he did not once she went upstairs miserably anxious herself to reassure the old lady and found her again very drowsy he is not come she said,"[0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0
 0 0 0 0 0 0 0]"
5678-43303-0030,i dare say he may be kept in paris the old face on the pillow nodded and murmured and mabel went down again it was now an hour after dinner time oh there were a hundred things that might have kept him,"[0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0]"
5678-43303-0031,he had often been later than this he might have missed the volor he meant to catch the convention might have been prolonged he might be exhausted and think it better to sleep in paris after all and have forgotten to wire,"[0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0]"
5678-43303-0032,he might even have wired to mister phillips and the secretary have forgotten to pass on the message she went at last hopelessly to the telephone and looked at it there it was that round silent month that little row of labelled buttons,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0]"
5678-43303-0033,she half decided to touch them one by one and inquire whether anything had been heard of her husband there was his club his office in whitehall mister phillips's house parliament house and the rest but she hesitated telling herself to be patient,"[0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0]"
5678-43303-0034,oliver hated interference and he would surely soon remember and relieve her anxiety then even as she turned away the bell rang sharply and a white label flashed into sight whitehall she pressed the corresponding button and her hand shaking so much,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0]"
5678-43303-0035,that she could scarcely hold the receiver to her ear she listened who is there her heart leaped at the sound of her husband's voice tiny and minute across the miles of wire i mabel she said alone here,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]"
1502-122619-0030,in this his opening effort to regain possession of cora do my young men leave the delawares room on the mountains for their hunts he at length continued,[0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0]
5678-43303-0036,i am back all is well now listen can you hear yes yes the best has happened it is all over in the east felsenburgh has done it now listen i cannot come home to night it will be announced in paul's house in two hours from now,"[0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3
 0 0 0 0 0 0 0 0 0 0 0]"
5678-43303-0037,we are communicating with the press come up here to me at once you must be present can you hear oh yes come then at once it will be the greatest thing in history tell no one come before the rush begins in half an hour the way will be stopped oliver,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
5678-43303-0038,yes quick mother is ill shall i leave her how ill oh no immediate danger the doctor has seen her there was silence for a moment yes come then we will go back to night anyhow then,[0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
6000-55211-0000,chapter sixteen a girl and a bit of lowestoft immediately after breakfast the next morning billy was summoned to the telephone oh good morning uncle william she called in answer to the masculine voice that replied to her hullo,"[0 0 0 0 0 4 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
 0 0 0]"
6000-55211-0001,billy are you very busy this morning no indeed not if you want me well i do my dear uncle william's voice was troubled i want you to go with me if you can to see a missus greggory she's got a teapot i want,"[0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0]"
6000-55211-0002,it's a genuine lowestoft harlow says will you go of course i will what time eleven if you can at park street she's at the west end,[0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
6000-55211-0003,harlow says others will have to know of it of course you see she's just made up her mind to sell it and asked him to find a customer i wouldn't trouble you but he says they're peculiar the daughter especially and may need some careful handling that's why i wanted you,"[0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
6000-55211-0004,though i wanted you to see the tea pot too,[0 0 0 0 0 0 0 0 0]
6000-55211-0005,that she was one day to be mistress of the strata and all it contained was still anything but common to her i'd love to see it and i'll come gladly but i'm afraid i won't be much help uncle william she worried i'll take the risk of that,"[0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0]"
6000-55211-0006,why how funny well i'll come at eleven you say at park street yes and thank you my dear i tried to get kate to go too but she wouldn't by the way i'm going to bring you home to luncheon kate leaves this afternoon you know,"[0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 5 0 0 0 0 0 0 0 0 0]"
1502-122619-0031,it is well justice is the master of a red skin why should they brighten their tomahawks and sharpen their knives against each other are not the pale faces thicker than the swallows in the season of flowers,"[0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0]"
6000-55211-0007,and it's been so snowy she hasn't thought best to try to get over to the house maybe aunt hannah would come too for luncheon would she i'm afraid not returned billy with a rueful laugh she's got three shawls on this morning,"[0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0
 0 0 0 0 0 0 0 0]"
6000-55211-0008,i'll tell her though and i'll see you at eleven finished billy as she hung up the receiver promptly at the appointed time billy met uncle william at park street and together they set out for the west end street named on the paper in his pocket,"[0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3
 0 0 0 0 0 0 0 0 0 0 0 0 0]"
6000-55211-0009,but when the shabby house on the narrow little street was reached the man looked about him with a troubled frown i declare billy i'm not sure but we'd better turn back he fretted i didn't mean to take you to such a place as this billy shivered a little,"[0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]"
6000-55211-0010,nonsense uncle william of course you won't turn back,[0 0 0 0 0 0 0 0 0]
6000-55211-0011,she finished just above her breath missus greggory was found to be living in two back rooms at the top of four flights of stairs up which william henshaw toiled with increasing weariness and dismay punctuating each flight with a despairing,"[0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 5
 0 0 0 0 0 0 0]"
6000-55211-0012,billy really i think we should turn back but billy would not turn back and at last they found themselves in the presence of a white haired sweet faced woman who said yes she was missus greggory yes she was even as she uttered the words,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0]"
6000-55211-0013,however she looked fearfully over her shoulders as if expecting to hear from the hall behind them a voice denying her assertion missus greggory was a cripple her slender little body was poised on two once costly crutches,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0]"
6000-55211-0014,both the worn places on the crutches and the skill with which the little woman swung herself about the room testified that the crippled condition was not a new one billy's eyes were brimming with pity and dismay,"[0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
 0]"
6000-55211-0015,mechanically she had taken the chair toward which missus greggory had motioned her she had tried not to seem to look about her but there was not one detail of the bare little room from its faded rug to the patched but spotless tablecloth that was not stamped on her brain,"[5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
 0 0 5 0 0 0 0 0 0 0 0 0 0 0]"
6000-55211-0016,missus greggory had seated herself now and william henshaw had cleared his throat nervously,[0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1502-122619-0032,good exclaimed two or three of his auditors at the same time,[0 0 0 0 0 0 0 0 0 0 0 0]
6000-55211-0017,we er i came from harlow missus greggory he gave me to understand you had an er teapot that er with his eyes on the cracked white crockery pitcher on the table william henshaw came to a helpless pause,"[0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0]"
6000-55211-0018,a curious expression or rather series of expressions crossed missus greggory's face terror joy dismay and relief seemed one after the other to fight for supremacy relief in the end conquered,[0 0 3 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
6000-55211-0019,though even yet there was a second hurriedly apprehensive glance toward the door before she spoke the lowestoft yes i'm so glad that is of course i must be glad i'll get it her voice broke as she pulled herself from her chair,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0]"
6000-55211-0020,there was only despairing sorrow on her face now the man rose at once,[0 0 0 0 0 0 0 0 0 2 0 0 0 0 0]
6000-55211-0021,what a beauty missus greggory had thrown open the door of a small cupboard near the collector's chair disclosing on one of the shelves a beautifully shaped teapot creamy in tint and exquisitely decorated in a rose design,"[0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0]"
6000-55211-0022,near it set a tray like plate of the same ware and decoration if you'll lift it down please yourself motioned missus greggory i don't like to with these she explained tapping the crutches at her side,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
6000-55211-0023,with fingers that were almost reverent in their appreciation the collector reached for the teapot his eyes sparkled billy look what a beauty and it's a lowestoft too the real thing the genuine true soft paste,[0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
6000-55211-0024,and there's the tray did you notice he exulted turning back to the shelf you don't see that every day they get separated most generally you know these pieces have been in our family for generations said missus greggory with an accent of pride,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0]"
6000-55211-0025,you'll find them quite perfect i think perfect i should say they were cried the man they are then valuable missus greggory's voice shook indeed they are but you must know that,[0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0]
6000-55211-0026,i have been told so yet to me their chief value of course lies in their association my mother and my grandmother owned that teapot sir again her voice broke william henshaw cleared his throat but,[0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0]
1502-122619-0033,to permit his words to soften the feelings of the delawares before he added have there not been strange moccasins in the woods have not my brothers scented the feet of white men,[0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
6000-55211-0027,madam if you do not wish to sell he stopped abruptly his longing eyes had gone back to the enticing bit of china missus greggory gave a low cry but i do that is i must,[0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
6000-55211-0028,and that it will bring in money and we need money she threw a quick glance toward the hall door though she did not pause in her remarks i can't do much at work that pays i sew she nodded toward the machine by the window,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0]"
6000-55211-0029,but with only one foot to make it go you see the other is,[0 0 0 0 0 0 0 0 0 0 0 0 0 0]
6000-55211-0030,she finished with a wistful whimsicality billy turned away sharply there was a lump in her throat and a smart in her eyes she was conscious suddenly of a fierce anger against she did not know what exactly but she fancied it was against the teapot,"[0 0 0 2 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0]"
6000-55211-0031,or against uncle william for wanting the teapot or for not wanting it if he did not buy it and so you see i do very much wish to sell missus greggory said then perhaps you will tell me what it would be worth to you she concluded tremulously,"[0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 2 0 0 0 0 0 0 0 0 0 0 0 0]"
6000-55211-0032,the collector's eyes glowed he picked up the teapot with careful rapture and examined it then he turned to the tray after a moment he spoke i have only one other in my collection as rare he said,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0]"
6000-55211-0033,i paid a hundred dollars for that i shall be glad to give you the same for this madam missus greggory started visibly a hundred dollars so much as that she cried almost joyously,[0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
6000-55211-0034,brought of course if it's worth that to you she paused suddenly a quick step had sounded in the hall outside the next moment the door flew open,[0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0]
6000-55211-0035,mother only think i've she stopped and drew back a little her startled eyes went from one face to another then dropped to the lowestoft teapot in the man's hands her expression changed at once she shut the door quickly and hurried forward,"[0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0]"
6000-55211-0036,mother what is it who are these people she asked sharply billy lifted her chin the least bit she was conscious of a feeling which she could not name billy was not used to being called these people in precisely that tone of voice,"[0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0]"
1502-122619-0034,let my canada father come returned the other evasively his children are ready to see him when the great chief comes it is to smoke with the indians in their wigwams the hurons say too he is welcome,"[0 0 0 0 4 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0]"
6000-55211-0037,william henshaw too raised his chin he also was not in the habit of being referred to as these people my name is henshaw miss greggory i presume he said quietly i was sent here by mister harlow,"[0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0]"
6000-55211-0038,stammered missus greggory wetting her lips with an air of hurried apology and conciliation this gentleman says he will be glad to buy it er my daughter alice mister henshaw she hastened on in embarrassed introduction and miss,"[0 0 0 0 0 0 0 0 0 0 2 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0
 0 0]"
6000-55211-0039,neilson supplied the man as she looked at billy and hesitated a swift red stained alice greggory's face with barely an acknowledgment of the introductions she turned to her mother yes dear but that won't be necessary now,"[0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]"
6000-55211-0040,as i started to tell you when i came in i have two new pupils and so turning to the man again i thank you for your offer but we have decided not to sell the teapot at present,"[0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]"
6000-55211-0041,william henshaw frowned angrily that was the man but his eyes the collector's eyes sought the teapot longingly before either the man or the collector could speak however missus greggory interposed quick words of remonstrance,[0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
6000-55211-0042,but alice my dear she almost sobbed you didn't wait to let me tell you,[0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
