,file_name,gt_transcriptions,total_stutter
1247,4018-107312-0024.csv,he's very well known that i'm a man what pages way said the stutter boy and don't keep a huckster stall to sell carry stutter on by starlight but live in a two pair if you please and has a stutter wife and family or good,7
1248,4018-107312-0007.csv,to that in which was situated the convent where they had parted with sybil this one was populist noisy and lighted it was saturday night the streets with wrong an infinite population kept swarming to and fro,0
1249,4018-107312-0020.csv,don't bother stutter me shut the jolly widow with the kindle guy go to your own mother stutter is dying in a back salad without a window while you got lodgings in a two pair stutter dying she's only drunk said to use,12
1250,4018-107312-0028.csv,and then i'm no scholar said the girl i never could take the learning and those traffic had so many schools learning is better than house in lansing mrs. carry so i'm no scholar myself but then in my time things was different,0
1251,4018-107312-0013.csv,you set up for snacks i have no you man and boy john hill these twenty summers i've never heard a word against you could you got into shuffle and screws mail though they are a bad yarn john,0
1252,4018-107312-0016.csv,will indeed you look very like a soul is feeds on will continued mrs. carry in an undertone as hudak flying in customer moved away well it gets late said the widow,0
1253,4018-107312-0017.csv,but if you like to take this crag and home stutter to your wife neighbor hill we can talk of the rest next saturday and what you will siri said the widow with a stern expression to a youth who now stop to her stall,4
1254,4018-107312-0012.csv,show the cardinal monsters stutter the widow if they are they don't come the bloody-minded knaves and stutter small cups to spawn cops behind am i the man to stutter up a bad bottom cop widow carry,15
1255,4018-107312-0003.csv,in stutter the infancy of mowbray by some mill owner not sufficiently prophetic of stutter the future or sufficiently confident to the energy and enterprise stutter of his fellow citizens to foresee that the scene of his labors,8
1256,4018-107312-0018.csv,it stutter about 16 with allies figure and a handsome faded imputed face is long stutter loose white trousers gave him height he had no waste good for the pink silk handkerchief was twisted carelessly around his neck,9
1257,4018-107312-0026.csv,she added in a lower tone well i have left mr trafford's mail said the girl that's a bad job should mrs. carey cuz i was traffic so kind to their people,0
1258,4018-107312-0002.csv,while on each side of the street stutter rose huge warehouse is not as stutter beautiful as the palaces of venice but in their way not less remarkable stutter shops and hearing they are the rarely some anxious factory-built among the fields,11
1259,4018-107312-0000.csv,the chief street of mowbray called castle street after the ruins of the old baronial stronghold in its neighborhood was this significant of the price in the civilization of this community as the whole he keep had been of its ancient dependents,0
1260,4018-103416-0028.csv,he held himself very straight is he out of the house and the boyish grin was witchy customarily greeted the butler a given place to a dignified nod natalie was in her dressing room that is knock she told the maid to admit him,0
1261,4018-103416-0004.csv,the great 6 months battle of the somme with its stutter casualties resulting favorably on the east the russians have made some gains it will wages that the germans will be done in the spring,5
1262,4018-103416-0014.csv,since the night before he had been wrangling stutter under a sense of youth was i pretty awful last stutter night he asked you were very interesting and i imagined rather indiscreet,6
1263,4018-103416-0018.csv,her eyes like a narrowed watch them stutter closely she knew every move the game she stutter was determining to play marian hayden the 25 you already stutter what her little world is not yet realized that such a beauty as she had had,10
